epoch train_acc1 train_acc2 test_acc1 test_acc2
0 0 0 0.9815705128205128 0.891426282051282
1 13.159054487179487 12.982772435897436 20.512820512820515 21.41426282051282
2 25.48878205128205 25.622996794871796 28.345352564102566 28.896233974358974
3 33.1650641025641 33.235176282051285 38.802083333333336 38.97235576923077
4 37.42988782051282 37.66826923076923 40.82532051282051 40.46474358974359
5 37.936698717948715 38.05889423076923 40.14423076923077 39.44310897435897
6 38.15905448717949 38.391426282051285 40.124198717948715 35.32652243589744
7 38.22716346153846 38.591746794871796 37.67027243589744 33.86418269230769
8 38.595753205128204 38.89222756410256 38.81209935897436 41.45633012820513
9 39.02043269230769 39.635416666666664 41.907051282051285 39.84375
10 39.427083333333336 40.06810897435897 42.19751602564103 42.12740384615385
11 40.05809294871795 40.39863782051282 41.17588141025641 43.13902243589744
12 40.87339743589744 41.12780448717949 41.73677884615385 41.72676282051282
13 41.46033653846154 41.608573717948715 43.42948717948718 41.63661858974359
14 41.96113782051282 42.11338141025641 43.30929487179487 42.04727564102564
15 42.44591346153846 42.7724358974359 43.37940705128205 43.14903846153846
16 43.01081730769231 43.21514423076923 43.77003205128205 44.98197115384615
17 43.381410256410255 44.0244391025641 45.04206730769231 43.58974358974359
18 43.806089743589745 44.30088141025641 43.59975961538461 45.30248397435897
19 44.07051282051282 45.06610576923077 42.79847756410256 45.45272435897436
20 44.791666666666664 45.32652243589744 45.40264423076923 44.921875
21 45.442708333333336 45.81730769230769 45.64302884615385 45.40264423076923
22 45.64903846153846 46.306089743589745 45.36258012820513 47.365785256410255
23 46.00560897435897 46.404246794871796 45.49278846153846 46.26402243589744
24 46.48838141025641 47.00120192307692 46.484375 46.33413461538461
25 46.78886217948718 46.97716346153846 44.21073717948718 46.34415064102564
26 46.931089743589745 47.43589743589744 45.09214743589744 47.80649038461539
27 47.10336538461539 47.90665064102564 46.955128205128204 48.25721153846154
28 47.73036858974359 48.33934294871795 48.337339743589745 49.37900641025641
29 48.24719551282051 48.313301282051285 46.69471153846154 48.99839743589744
30 48.42347756410256 48.52363782051282 46.51442307692308 48.547676282051285
31 48.61778846153846 49.24679487179487 46.65464743589744 48.307291666666664
32 49.08253205128205 49.38701923076923 47.64623397435897 48.828125
33 49.30689102564103 49.475160256410255 47.56610576923077 48.24719551282051
34 49.44911858974359 49.62339743589744 49.78966346153846 49.12860576923077
35 49.8056891025641 50.178285256410255 48.357371794871796 48.13701923076923
36 50.21634615384615 50.36258012820513 48.29727564102564 49.58934294871795
37 50.52283653846154 50.78525641025641 46.30408653846154 49.36899038461539
38 50.56290064102564 50.755208333333336 49.82972756410256 50.27043269230769
39 50.71714743589744 51.34615384615385 48.357371794871796 49.66947115384615
40 50.87339743589744 51.30008012820513 49.84975961538461 50.06009615384615
41 51.39423076923077 51.39423076923077 49.9599358974359 49.18870192307692
42 51.81690705128205 52.009214743589745 49.80969551282051 50.36057692307692
43 51.901041666666664 52.19751602564103 50.891426282051285 49.84975961538461
44 52.053285256410255 52.10336538461539 49.07852564102564 49.90985576923077
45 52.39383012820513 52.40785256410256 49.93990384615385 49.609375
46 52.546073717948715 52.3818108974359 50.59094551282051 49.62940705128205
47 52.712339743589745 52.64022435897436 49.53926282051282 49.9599358974359
48 52.69831730769231 52.86258012820513 48.97836538461539 50.48076923076923
49 53.03485576923077 53.05889423076923 50.520833333333336 51.63261217948718
50 53.58373397435897 53.42948717948718 50.72115384615385 50.57091346153846
51 53.59975961538461 53.68389423076923 50.97155448717949 50.32051282051282
52 53.85616987179487 53.65584935897436 50.05008012820513 50.41065705128205
53 53.80408653846154 53.76602564102564 49.97996794871795 51.171875
54 54.27283653846154 53.98838141025641 50.21033653846154 49.98998397435897
55 54.27283653846154 54.55128205128205 51.15184294871795 51.14182692307692
56 54.505208333333336 54.42307692307692 50.79126602564103 51.41225961538461
57 54.7255608974359 54.45713141025641 50.79126602564103 49.889823717948715
58 54.67548076923077 54.74158653846154 51.091746794871796 50.45072115384615
59 54.72155448717949 54.84775641025641 50.94150641025641 51.68269230769231
60 54.95592948717949 55.390625 50.42067307692308 49.76963141025641
61 55.470753205128204 55.14623397435897 51.5625 50.23036858974359
62 55.74519230769231 55.34054487179487 51.272035256410255 51.38221153846154
63 55.592948717948715 55.705128205128204 50.40064102564103 50.8213141025641
64 55.66105769230769 55.79326923076923 51.272035256410255 51.86298076923077
65 55.833333333333336 55.76121794871795 50.911458333333336 51.93309294871795
66 55.963541666666664 56.0556891025641 51.272035256410255 51.432291666666664
67 56.27804487179487 56.33413461538461 51.29206730769231 50.97155448717949
68 56.28605769230769 56.30809294871795 51.2119391025641 51.5625
69 56.47836538461539 56.41426282051282 51.58253205128205 51.70272435897436
70 56.560496794871796 56.58653846153846 51.42227564102564 51.16185897435897
71 56.46033653846154 56.82491987179487 51.05168269230769 51.93309294871795
72 56.98918269230769 56.86899038461539 50.85136217948718 51.54246794871795
73 56.91907051282051 56.6005608974359 51.92307692307692 51.2119391025641
74 57.45592948717949 57.15344551282051 50.60096153846154 51.89302884615385
75 57.21153846153846 56.72275641025641 52.13341346153846 51.42227564102564
76 57.473958333333336 57.12339743589744 51.88301282051282 52.39383012820513
77 57.59815705128205 57.5400641025641 51.63261217948718 52.41386217948718
78 57.317708333333336 57.55408653846154 51.692708333333336 53.024839743589745
79 57.610176282051285 57.94871794871795 52.033253205128204 51.672676282051285
80 58.01282051282051 57.6943108974359 51.38221153846154 51.642628205128204
81 57.916666666666664 58.21113782051282 51.852964743589745 50.73116987179487
82 58.02283653846154 58.15304487179487 51.16185897435897 51.57251602564103
83 58.50961538461539 58.513621794871796 51.282051282051285 52.70432692307692
84 58.57772435897436 58.7119391025641 51.19190705128205 51.842948717948715
85 58.95032051282051 58.74198717948718 51.14182692307692 52.27363782051282
86 58.95032051282051 59.16065705128205 51.96314102564103 52.063301282051285
87 59.030448717948715 58.83213141025641 51.62259615384615 52.12339743589744
88 59.41706730769231 59.26883012820513 51.92307692307692 52.43389423076923
89 59.52323717948718 59.2568108974359 52.46394230769231 52.04326923076923
90 59.55528846153846 59.65344551282051 52.32371794871795 51.50240384615385
91 59.88782051282051 59.57532051282051 52.063301282051285 51.72275641025641
92 59.85777243589744 59.845753205128204 51.672676282051285 52.82451923076923
93 60.16426282051282 59.967948717948715 51.93309294871795 52.3838141025641
94 60.10616987179487 60.12019230769231 52.3838141025641 51.77283653846154
95 60.66105769230769 60.43469551282051 52.063301282051285 52.443910256410255
96 60.73918269230769 60.71314102564103 53.65584935897436 53.14503205128205
97 60.749198717948715 60.983573717948715 52.59415064102564 53.00480769230769
98 60.592948717948715 60.84334935897436 52.88461538461539 53.024839743589745
99 61.1338141025641 60.88942307692308 53.1650641025641 53.30528846153846
100 61.302083333333336 61.17588141025641 52.53405448717949 53.5556891025641
101 61.41225961538461 61.3681891025641 52.243589743589745 53.34535256410256
102 61.63661858974359 61.54447115384615 52.10336538461539 53.19511217948718
103 61.74879807692308 61.67467948717949 52.78445512820513 52.93469551282051
104 61.8369391025641 61.73878205128205 52.87459935897436 53.44551282051282
105 62.01923076923077 62.00320512820513 52.55408653846154 53.595753205128204
106 62.32972756410256 62.297676282051285 52.75440705128205 52.59415064102564
107 62.22155448717949 62.39383012820513 52.233573717948715 53.826121794871796
108 62.51802884615385 62.395833333333336 53.35536858974359 53.34535256410256
109 62.736378205128204 62.41386217948718 52.473958333333336 52.92467948717949
110 62.85456730769231 62.74238782051282 53.11498397435897 53.615785256410255
111 62.90064102564103 63.07692307692308 52.46394230769231 52.834535256410255
112 63.357371794871796 62.90464743589744 52.994791666666664 53.044871794871796
113 63.10897435897436 63.18910256410256 52.90464743589744 53.29527243589744
114 63.47956730769231 63.49759615384615 52.834535256410255 53.85616987179487
115 63.673878205128204 63.39342948717949 53.235176282051285 53.595753205128204
116 63.649839743589745 63.83213141025641 53.07491987179487 53.405448717948715
117 63.78004807692308 63.673878205128204 52.87459935897436 53.65584935897436
118 63.9463141025641 64.07251602564102 53.1650641025641 53.235176282051285
119 64.22275641025641 64.23677884615384 52.624198717948715 53.70592948717949
120 64.30488782051282 64.29086538461539 52.95472756410256 53.50560897435897
121 64.55929487179488 64.35296474358974 53.06490384615385 54.50721153846154
122 64.38701923076923 64.41907051282051 53.71594551282051 54.11658653846154
123 64.71955128205128 64.4891826923077 52.75440705128205 53.69591346153846
124 64.82772435897436 64.74158653846153 53.50560897435897 53.97636217948718
125 64.90785256410257 64.93990384615384 53.60576923076923 53.44551282051282
126 65.02403846153847 65.25240384615384 52.814503205128204 54.016426282051285
127 65.34254807692308 65.24439102564102 52.994791666666664 53.34535256410256
128 65.1582532051282 65.5068108974359 53.03485576923077 53.74599358974359
129 65.45072115384616 65.55689102564102 52.814503205128204 53.39543269230769
130 65.68309294871794 65.58092948717949 53.796073717948715 53.30528846153846
131 65.64903846153847 65.73517628205128 53.58573717948718 53.49559294871795
132 66.06570512820512 65.93349358974359 53.826121794871796 53.67588141025641
133 66.12379807692308 66.07772435897436 53.58573717948718 54.016426282051285
134 66.06370192307692 66.1698717948718 53.515625 53.69591346153846
135 66.39823717948718 66.3261217948718 53.74599358974359 53.986378205128204
136 66.28205128205128 66.70272435897436 54.22676282051282 53.515625
137 66.37620192307692 66.66065705128206 53.70592948717949 52.74439102564103
138 66.88902243589743 66.92107371794872 53.48557692307692 53.52564102564103
139 66.65464743589743 66.88501602564102 53.65584935897436 53.806089743589745
140 67.02123397435898 66.65064102564102 53.796073717948715 53.15504807692308
141 67.04126602564102 67.13942307692308 53.826121794871796 54.09655448717949
142 67.31770833333333 67.17548076923077 53.30528846153846 54.08653846153846
143 67.26963141025641 67.19751602564102 53.435496794871796 54.216746794871796
144 67.31770833333333 67.46995192307692 53.49559294871795 53.776041666666664
145 67.75240384615384 67.72636217948718 53.18509615384615 54.26682692307692
146 67.55408653846153 67.71434294871794 53.56570512820513 54.44711538461539
147 67.74439102564102 67.6943108974359 53.515625 53.76602564102564
148 68.08092948717949 67.97475961538461 53.73597756410256 53.255208333333336
149 68.11097756410257 67.99679487179488 53.385416666666664 53.65584935897436
150 68.2792467948718 68.06690705128206 54.06650641025641 53.83613782051282
151 68.33934294871794 68.29527243589743 54.09655448717949 53.776041666666664
152 68.60576923076923 68.37740384615384 53.87620192307692 54.22676282051282
153 68.73397435897436 68.40945512820512 53.95633012820513 54.32692307692308
154 68.72195512820512 68.5136217948718 54.04647435897436 54.34695512820513
155 68.9483173076923 68.68589743589743 54.3369391025641 54.47716346153846
156 68.7079326923077 68.9463141025641 54.296875 54.26682692307692
157 69.13060897435898 69.04046474358974 53.66586538461539 54.26682692307692
158 69.34695512820512 68.93028846153847 53.796073717948715 54.23677884615385
159 69.35496794871794 69.4130608974359 53.91626602564103 54.02644230769231
160 69.15665064102564 69.26282051282051 53.96634615384615 54.587339743589745
161 69.65344551282051 69.55128205128206 53.83613782051282 54.24679487179487
162 69.46714743589743 69.42307692307692 53.96634615384615 54.32692307692308
163 69.82972756410257 69.65945512820512 54.016426282051285 54.45713141025641
164 69.79567307692308 69.59535256410257 53.806089743589745 54.196714743589745
165 70.09214743589743 69.77564102564102 54.26682692307692 54.587339743589745
166 70.02403846153847 69.83373397435898 53.83613782051282 54.38701923076923
167 70.0801282051282 70.05608974358974 54.54727564102564 54.07652243589744
168 70.18830128205128 70.02804487179488 54.3369391025641 54.62740384615385
169 70.21834935897436 70.11017628205128 54.49719551282051 54.49719551282051
170 70.67708333333333 70.15224358974359 54.577323717948715 54.62740384615385
171 70.41466346153847 70.48878205128206 53.9463141025641 54.59735576923077
172 70.65104166666667 70.65905448717949 54.36698717948718 54.36698717948718
173 70.7051282051282 70.82932692307692 54.35697115384615 54.51722756410256
174 71.01963141025641 70.6610576923077 54.216746794871796 54.28685897435897
175 70.7832532051282 70.9795673076923 54.787660256410255 54.66746794871795
176 70.88141025641026 71.02764423076923 54.166666666666664 54.6875
177 70.86538461538461 71.00761217948718 54.787660256410255 54.74759615384615
178 71.2920673076923 71.171875 53.90625 54.44711538461539
179 71.33413461538461 71.04366987179488 54.44711538461539 54.59735576923077
180 71.48838141025641 71.19391025641026 54.45713141025641 54.75761217948718
181 71.4082532051282 71.58052884615384 54.59735576923077 54.607371794871796
182 71.77483974358974 71.4483173076923 54.15665064102564 54.34695512820513
183 71.51241987179488 71.54246794871794 54.27684294871795 54.51722756410256
184 71.59054487179488 71.51642628205128 54.587339743589745 54.59735576923077
185 71.78285256410257 71.54046474358974 54.44711538461539 54.577323717948715
186 71.70272435897436 71.62259615384616 54.47716346153846 54.51722756410256
187 71.93309294871794 71.61458333333333 54.53725961538461 54.377003205128204
188 71.8389423076923 71.82291666666667 54.83774038461539 54.557291666666664
189 72.29166666666667 71.92307692307692 54.84775641025641 54.84775641025641
190 72.00520833333333 71.97516025641026 54.63741987179487 54.797676282051285
191 72.08333333333333 72.27363782051282 54.63741987179487 54.767628205128204
192 72.25160256410257 72.28565705128206 54.66746794871795 54.54727564102564
193 72.51402243589743 72.10136217948718 54.63741987179487 54.577323717948715
194 72.39383012820512 72.32572115384616 54.85777243589744 54.80769230769231
195 72.13541666666667 72.41386217948718 54.73758012820513 54.65745192307692
196 72.5400641025641 72.33173076923077 54.74759615384615 54.69751602564103
197 72.3457532051282 72.45592948717949 54.6875 55.00801282051282
198 72.5360576923077 72.57011217948718 54.74759615384615 54.65745192307692
199 72.4579326923077 72.50801282051282 54.6875 54.947916666666664
