epoch train_acc1 train_acc2 test_acc1 test_acc2
0 0 0 0.9815705128205128 0.891426282051282
1 10.879407051282051 11.02764423076923 21.57451923076923 20.452724358974358
2 19.587339743589745 19.985977564102566 27.443910256410255 27.884615384615383
3 23.966346153846153 23.908253205128204 31.009615384615383 31.15985576923077
4 26.087740384615383 26.193910256410255 33.00280448717949 35.32652243589744
5 26.063701923076923 26.087740384615383 33.83413461538461 30.118189102564102
6 26.388221153846153 26.330128205128204 31.32011217948718 32.912660256410255
7 26.17588141025641 26.149839743589745 31.119791666666668 30.608974358974358
8 26.135817307692307 26.153846153846153 29.84775641025641 30.458733974358974
9 26.390224358974358 26.065705128205128 27.64423076923077 29.91786858974359
10 26.43830128205128 26.71875 31.199919871794872 30.74919871794872
11 26.89503205128205 26.75080128205128 29.50721153846154 29.66746794871795
12 27.03125 26.840945512820515 31.911057692307693 29.22676282051282
13 27.411858974358974 27.291666666666668 33.2431891025641 31.470352564102566
14 27.29767628205128 27.65224358974359 32.311698717948715 30.989583333333332
15 27.996794871794872 27.526041666666668 34.23477564102564 31.209935897435898
16 27.900641025641026 28.090945512820515 33.283253205128204 31.590544871794872
17 28.046875 28.499599358974358 32.18149038461539 34.51522435897436
18 28.56169871794872 28.693910256410255 33.50360576923077 33.68389423076923
19 28.653846153846153 28.93830128205128 33.203125 32.942708333333336
20 28.87419871794872 29.190705128205128 34.43509615384615 34.475160256410255
21 29.631410256410255 29.47315705128205 33.984375 32.44190705128205
22 29.639423076923077 29.324919871794872 34.88581730769231 32.35176282051282
23 29.827724358974358 29.735576923076923 33.56370192307692 34.17467948717949
24 30.130208333333332 30.23838141025641 34.69551282051282 34.28485576923077
25 30.334535256410255 30.340544871794872 34.875801282051285 34.07451923076923
26 30.641025641025642 30.23036858974359 34.655448717948715 34.12459935897436
27 30.667067307692307 30.412660256410255 35.52684294871795 34.12459935897436
28 30.94150641025641 31.09775641025641 36.71875 34.05448717948718
29 31.29607371794872 31.19190705128205 35.73717948717949 34.35496794871795
30 31.300080128205128 31.442307692307693 36.12780448717949 35.45673076923077
31 31.590544871794872 31.885016025641026 36.33814102564103 33.463541666666664
32 31.88301282051282 32.08133012820513 37.13942307692308 36.608573717948715
33 32.10536858974359 32.25961538461539 35.74719551282051 35.256410256410255
34 32.243589743589745 32.09535256410256 37.74038461538461 35.40665064102564
35 32.421875 32.678285256410255 37.13942307692308 35.06610576923077
36 32.858573717948715 32.58613782051282 36.80889423076923 36.59855769230769
37 33.098958333333336 32.71834935897436 35.90745192307692 36.29807692307692
38 32.922676282051285 32.93469551282051 36.428285256410255 35.76722756410256
39 33.283253205128204 33.21714743589744 36.85897435897436 36.12780448717949
40 33.098958333333336 33.19911858974359 35.66706730769231 36.66866987179487
41 33.625801282051285 33.30929487179487 36.999198717948715 36.438301282051285
42 33.91626602564103 33.58573717948718 37.57011217948718 37.790464743589745
43 33.67988782051282 33.928285256410255 37.57011217948718 34.21474358974359
44 34.09855769230769 33.91626602564103 37.57011217948718 37.13942307692308
45 33.884214743589745 33.952323717948715 37.86057692307692 36.458333333333336
46 34.611378205128204 34.47115384615385 35.807291666666664 35.837339743589745
47 34.67548076923077 34.70552884615385 37.84054487179487 35.63701923076923
48 34.71153846153846 34.52123397435897 37.95072115384615 37.59014423076923
49 34.74759615384615 34.889823717948715 37.84054487179487 36.34815705128205
50 35.21434294871795 35.00801282051282 37.91065705128205 36.59855769230769
51 35.13822115384615 34.921875 36.83894230769231 37.17948717948718
52 35.49879807692308 35.256410256410255 37.32972756410256 37.990785256410255
53 35.68509615384615 35.21834935897436 37.11939102564103 35.68709935897436
54 35.80128205128205 35.88741987179487 37.74038461538461 37.62019230769231
