epoch train_acc1 train_acc2 test_acc1 test_acc2
0 0 0 0.9815705128205128 0.891426282051282
1 11.041666666666666 11.01963141025641 21.02363782051282 20.432692307692307
2 19.73357371794872 19.77764423076923 27.223557692307693 26.572516025641026
3 23.99238782051282 23.665865384615383 31.470352564102566 30.87940705128205
4 25.99158653846154 26.133814102564102 32.62219551282051 34.53525641025641
5 26.344150641025642 26.328125 31.610576923076923 31.400240384615383
6 26.201923076923077 25.94150641025641 30.849358974358974 32.59214743589744
7 26.252003205128204 26.075721153846153 31.94110576923077 29.397035256410255
8 26.01161858974359 26.286057692307693 30.038060897435898 30.94951923076923
9 26.043669871794872 26.171875 30.00801282051282 33.53365384615385
10 26.524439102564102 26.55048076923077 30.298477564102566 33.2431891025641
11 26.610576923076923 26.86698717948718 32.22155448717949 33.43349358974359
12 27.059294871794872 27.067307692307693 32.33173076923077 31.029647435897434
13 27.481971153846153 27.45392628205128 31.099759615384617 33.463541666666664
14 27.385817307692307 27.642227564102566 31.80088141025641 33.36338141025641
15 27.840544871794872 27.96875 32.59214743589744 33.00280448717949
16 28.11298076923077 28.010817307692307 33.493589743589745 33.333333333333336
17 28.42548076923077 28.24919871794872 31.059695512820515 31.720753205128204
18 28.343349358974358 28.21514423076923 34.88581730769231 33.79407051282051
19 28.766025641025642 28.90224358974359 34.61538461538461 33.6338141025641
20 29.16065705128205 28.96033653846154 32.43189102564103 33.333333333333336
21 29.571314102564102 29.389022435897434 34.15464743589744 35.24639423076923
22 29.89783653846154 29.697516025641026 34.57532051282051 33.25320512820513
23 29.841746794871796 29.905849358974358 34.90584935897436 32.93269230769231
24 30.276442307692307 30.16426282051282 34.485176282051285 34.475160256410255
25 30.432692307692307 30.29246794871795 34.57532051282051 35.87740384615385
26 30.731169871794872 30.60496794871795 35.046073717948715 34.895833333333336
27 31.051682692307693 30.799278846153847 34.52524038461539 34.455128205128204
28 31.10576923076923 31.173878205128204 35.70713141025641 33.18309294871795
29 31.462339743589745 31.187900641025642 34.475160256410255 35.94751602564103
30 31.494391025641026 31.602564102564102 34.46514423076923 35.99759615384615
31 31.518429487179485 31.82091346153846 35.12620192307692 34.7255608974359
32 31.852964743589745 31.782852564102566 35.78725961538461 33.96434294871795
33 32.17948717948718 32.08133012820513 34.03445512820513 36.017628205128204
34 32.16346153846154 31.991185897435898 36.69871794871795 35.827323717948715
35 32.36177884615385 32.60616987179487 35.16626602564103 36.828926282051285
36 32.68028846153846 32.51001602564103 36.00761217948718 34.78565705128205
37 32.80048076923077 32.73838141025641 36.017628205128204 37.0693108974359
38 33.09094551282051 33.22115384615385 36.44831730769231 35.92748397435897
39 33.19310897435897 33.13701923076923 36.65865384615385 36.6786858974359
40 33.28926282051282 33.313301282051285 37.83052884615385 36.197916666666664
41 33.727964743589745 33.44150641025641 36.64863782051282 36.77884615384615
42 34.04447115384615 34.04447115384615 36.438301282051285 36.328125
43 33.82011217948718 34.00440705128205 37.03926282051282 35.96754807692308
44 33.96834935897436 34.11658653846154 37.52003205128205 36.588541666666664
45 34.28886217948718 34.22676282051282 35.03605769230769 36.68870192307692
46 34.48317307692308 34.453125 37.16947115384615 36.86899038461539
47 34.661458333333336 34.73758012820513 37.40985576923077 36.41826923076923
48 34.943910256410255 34.79967948717949 37.890625 36.35817307692308
49 35.14423076923077 34.67748397435897 37.91065705128205 37.72035256410256
50 35.12620192307692 35.232371794871796 38.49158653846154 37.12940705128205
51 35.24639423076923 35.2724358974359 36.49839743589744 36.88902243589744
52 35.27043269230769 35.334535256410255 36.57852564102564 37.369791666666664
53 35.514823717948715 35.681089743589745 37.17948717948718 37.75040064102564
54 35.61498397435897 35.89342948717949 37.009214743589745 36.54847756410256
55 36.00160256410256 35.78125 37.69030448717949 38.21113782051282
56 36.22596153846154 35.83133012820513 39.12259615384615 38.01081730769231
57 36.247996794871796 36.276041666666664 36.96915064102564 37.11939102564103
58 36.41025641025641 36.203926282051285 37.009214743589745 36.46834935897436
59 36.38822115384615 36.56850961538461 36.09775641025641 37.94070512820513
60 36.52043269230769 36.50440705128205 39.04246794871795 38.361378205128204
61 36.86698717948718 36.75480769230769 37.32972756410256 38.11097756410256
62 37.06530448717949 36.65464743589744 37.91065705128205 36.91907051282051
63 36.96514423076923 36.73677884615385 37.96073717948718 37.72035256410256
64 37.20753205128205 37.131410256410255 38.12099358974359 38.020833333333336
65 37.600160256410255 37.267628205128204 37.74038461538461 36.828926282051285
66 37.43189102564103 37.311698717948715 37.46995192307692 37.30969551282051
67 37.64823717948718 37.58413461538461 37.760416666666664 37.83052884615385
68 37.864583333333336 38.05488782051282 38.07091346153846 38.07091346153846
69 38.15504807692308 37.88060897435897 37.1494391025641 38.09094551282051
70 38.10897435897436 38.046875 38.25120192307692 38.19110576923077
71 38.29527243589744 38.50961538461539 37.9306891025641 38.571714743589745
72 38.249198717948715 38.52363782051282 37.86057692307692 37.810496794871796
73 38.567708333333336 38.31129807692308 37.84054487179487 38.26121794871795
74 38.66586538461539 38.591746794871796 38.42147435897436 37.47996794871795
75 39.04847756410256 38.74599358974359 37.990785256410255 37.890625
76 38.8681891025641 38.62780448717949 37.209535256410255 38.09094551282051
77 38.68189102564103 38.70793269230769 37.029246794871796 38.65184294871795
78 39.533253205128204 38.83213141025641 37.790464743589745 37.219551282051285
79 39.63341346153846 39.342948717948715 37.219551282051285 36.83894230769231
80 39.3349358974359 39.34094551282051 37.24959935897436 37.94070512820513
81 39.583333333333336 39.32692307692308 37.67027243589744 38.03084935897436
82 39.739583333333336 39.82371794871795 37.08934294871795 37.43990384615385
83 39.977964743589745 39.87980769230769 36.98918269230769 38.802083333333336
84 40.02003205128205 39.89383012820513 38.45152243589744 37.52003205128205
85 40.28245192307692 40.04407051282051 37.72035256410256 38.21113782051282
86 40.34655448717949 40.65905448717949 38.561698717948715 38.11097756410256
87 40.6650641025641 40.514823717948715 37.610176282051285 38.34134615384615
88 40.80929487179487 40.33052884615385 38.30128205128205 37.780448717948715
89 41.26001602564103 40.73918269230769 38.48157051282051 37.31971153846154
90 40.833333333333336 41.06370192307692 37.96073717948718 36.92908653846154
91 41.21995192307692 41.08173076923077 37.5400641025641 38.40144230769231
92 41.44030448717949 41.6806891025641 38.03084935897436 37.760416666666664
93 41.49639423076923 41.52644230769231 38.12099358974359 37.419871794871796
94 41.66466346153846 41.67067307692308 38.69190705128205 38.47155448717949
95 42.14342948717949 42.20552884615385 38.752003205128204 38.201121794871796
96 42.50400641025641 41.99719551282051 38.201121794871796 37.94070512820513
97 42.75841346153846 42.19951923076923 39.12259615384615 38.25120192307692
98 42.69030448717949 42.76241987179487 38.62179487179487 38.020833333333336
99 42.79647435897436 42.580128205128204 38.81209935897436 38.561698717948715
100 42.96474358974359 42.68429487179487 37.47996794871795 37.92067307692308
101 43.19310897435897 42.96474358974359 38.381410256410255 38.16105769230769
102 43.391426282051285 43.37740384615385 38.181089743589745 38.16105769230769
103 43.27524038461539 43.078926282051285 37.890625 37.74038461538461
104 43.78605769230769 43.59375 38.01081730769231 37.86057692307692
105 43.73998397435897 43.537660256410255 38.72195512820513 38.23116987179487
106 43.79206730769231 43.932291666666664 38.35136217948718 37.94070512820513
107 43.854166666666664 43.874198717948715 38.361378205128204 38.3213141025641
108 44.36698717948718 44.13060897435897 38.34134615384615 39.08253205128205
109 44.62940705128205 44.30488782051282 38.020833333333336 38.01081730769231
110 44.62540064102564 44.3369391025641 38.381410256410255 38.45152243589744
111 44.88782051282051 44.60136217948718 38.25120192307692 38.50160256410256
112 45.01802884615385 44.78966346153846 37.83052884615385 37.389823717948715
113 45.1181891025641 44.86778846153846 38.52163461538461 38.44150641025641
114 45.5088141025641 45.344551282051285 38.7119391025641 39.24278846153846
115 45.48878205128205 45.33052884615385 38.91225961538461 37.98076923076923
116 45.61298076923077 45.61498397435897 37.67027243589744 39.372996794871796
117 45.65905448717949 45.68509615384615 38.66185897435897 38.83213141025641
118 46.09375 45.75320512820513 37.87059294871795 38.27123397435897
119 46.223958333333336 45.86538461538461 38.85216346153846 38.571714743589745
120 46.169871794871796 46.16185897435897 38.01081730769231 38.181089743589745
121 46.70873397435897 46.19190705128205 38.51161858974359 38.27123397435897
122 46.540464743589745 46.40024038461539 38.06089743589744 39.172676282051285
123 46.82091346153846 46.59655448717949 38.171073717948715 38.84214743589744
124 47.12740384615385 46.6005608974359 38.34134615384615 38.46153846153846
125 47.19350961538461 47.01722756410256 38.25120192307692 38.11097756410256
126 47.36778846153846 47.209535256410255 38.40144230769231 38.09094551282051
127 47.20753205128205 47.40184294871795 38.3213141025641 37.59014423076923
128 47.56009615384615 47.09334935897436 37.90064102564103 38.201121794871796
129 47.63822115384615 47.57411858974359 38.64182692307692 38.2411858974359
130 47.72235576923077 47.45793269230769 37.8505608974359 38.671875
131 47.58814102564103 47.65024038461539 37.970753205128204 38.14102564102564
132 48.31129807692308 47.678285256410255 38.33133012820513 38.89222756410256
133 48.181089743589745 48.18309294871795 37.80048076923077 38.12099358974359
134 48.67788461538461 48.279246794871796 38.40144230769231 38.74198717948718
135 48.7880608974359 48.513621794871796 38.561698717948715 38.73197115384615
136 48.80408653846154 48.53565705128205 38.33133012820513 38.92227564102564
137 48.93429487179487 48.71394230769231 38.30128205128205 38.541666666666664
138 49.0224358974359 48.73597756410256 37.82051282051282 38.40144230769231
139 49.186698717948715 49.0244391025641 38.3213141025641 38.23116987179487
140 49.25480769230769 49.00240384615385 38.23116987179487 38.772035256410255
141 49.30288461538461 49.26081730769231 38.29126602564103 38.76201923076923
142 49.67948717948718 49.40304487179487 38.30128205128205 38.671875
143 49.889823717948715 49.69150641025641 37.43990384615385 38.83213141025641
144 49.811698717948715 49.713541666666664 38.201121794871796 38.90224358974359
145 49.92588141025641 49.797676282051285 37.9306891025641 38.23116987179487
146 49.817708333333336 50.12620192307692 38.962339743589745 38.46153846153846
147 50.266426282051285 50.06009615384615 37.87059294871795 38.91225961538461
148 50.52283653846154 50.34655448717949 38.04086538461539 38.671875
149 50.38060897435897 50.44871794871795 37.88060897435897 38.79206730769231
150 50.338541666666664 50.53685897435897 38.06089743589744 39.322916666666664
151 50.79727564102564 50.67908653846154 38.21113782051282 38.97235576923077
152 50.81129807692308 51.06570512820513 38.01081730769231 38.53165064102564
153 51.252003205128204 50.86738782051282 38.07091346153846 38.12099358974359
154 51.227964743589745 50.97155448717949 38.16105769230769 38.55168269230769
155 51.404246794871796 51.33613782051282 38.42147435897436 38.58173076923077
156 51.43629807692308 51.608573717948715 38.541666666666664 38.84214743589744
157 51.68469551282051 51.20192307692308 38.28125 39.1025641025641
158 51.692708333333336 51.39022435897436 38.28125 38.69190705128205
159 51.798878205128204 51.73677884615385 38.381410256410255 38.30128205128205
