epoch train_acc1 train_acc2 test_acc1 test_acc2
0 0 0 8.323317307692308 10.526842948717949
1 23.790064102564102 23.908253205128204 37.52003205128205 39.93389423076923
2 29.451121794871796 29.677483974358974 41.115785256410255 42.78846153846154
3 31.70673076923077 32.08533653846154 45.01201923076923 45.592948717948715
4 33.09495192307692 33.27323717948718 47.44591346153846 47.48597756410256
5 34.33092948717949 34.06650641025641 48.77804487179487 49.479166666666664
6 35.45472756410256 35.14623397435897 47.936698717948715 49.16866987179487
7 35.755208333333336 35.78525641025641 52.033253205128204 51.79286858974359
8 36.486378205128204 36.62660256410256 49.55929487179487 49.869791666666664
9 37.30168269230769 37.23758012820513 52.233573717948715 51.2119391025641
10 37.66426282051282 37.756410256410255 50.911458333333336 50.58092948717949
11 38.09495192307692 38.01883012820513 52.61418269230769 52.3838141025641
12 38.50160256410256 38.69991987179487 51.96314102564103 52.10336538461539
13 38.73197115384615 38.77403846153846 52.94471153846154 53.17508012820513
14 38.73197115384615 38.87219551282051 53.515625 52.68429487179487
15 39.30889423076923 39.44711538461539 53.07491987179487 54.577323717948715
16 39.45913461538461 39.4130608974359 52.864583333333336 54.24679487179487
17 40.01402243589744 39.685496794871796 54.51722756410256 54.66746794871795
18 40.05408653846154 40.08413461538461 51.47235576923077 51.672676282051285
19 40.31650641025641 40.34855769230769 54.2568108974359 52.994791666666664
20 37.834535256410255 38.02884615384615 53.81610576923077 53.93629807692308
21 38.1650641025641 37.59014423076923 53.90625 54.20673076923077
22 38.66185897435897 38.15504807692308 53.19511217948718 55.14823717948718
23 38.44350961538461 38.459535256410255 54.27684294871795 55.969551282051285
24 39.00040064102564 38.59775641025641 52.17347756410256 54.74759615384615
25 39.142628205128204 38.96834935897436 52.87459935897436 53.46554487179487
26 39.220753205128204 39.12660256410256 52.88461538461539 55.39863782051282
27 39.14663461538461 38.986378205128204 55.87940705128205 54.30689102564103
28 39.52323717948718 39.53125 53.826121794871796 53.9463141025641
29 39.352964743589745 39.44711538461539 55.208333333333336 54.84775641025641
30 39.75160256410256 39.69551282051282 54.377003205128204 53.42548076923077
31 39.96394230769231 39.91386217948718 55.08814102564103 55.8994391025641
32 39.85777243589744 39.95793269230769 56.02964743589744 55.49879807692308
33 40.37259615384615 40.07211538461539 52.14342948717949 55.87940705128205
34 40.14823717948718 40.0 56.47035256410256 56.65064102564103
35 40.2744391025641 39.98998397435897 55.39863782051282 55.26842948717949
36 40.500801282051285 40.29647435897436 57.4619391025641 56.44030448717949
37 40.47275641025641 40.31850961538461 57.57211538461539 55.09815705128205
38 40.89342948717949 40.520833333333336 55.1181891025641 55.4286858974359
39 40.422676282051285 40.10616987179487 54.947916666666664 56.350160256410255
40 40.759214743589745 40.657051282051285 56.951121794871796 54.56730769230769
41 40.50280448717949 40.68309294871795 55.64903846153846 56.32011217948718
42 40.98557692307692 40.90945512820513 55.52884615384615 53.33533653846154
43 41.07572115384615 40.861378205128204 52.11338141025641 56.52043269230769
44 40.963541666666664 41.05769230769231 55.78926282051282 56.149839743589745
45 40.881410256410255 40.67508012820513 55.49879807692308 56.07972756410256
46 41.4443108974359 41.139823717948715 55.338541666666664 55.26842948717949
47 41.193910256410255 40.85536858974359 57.33173076923077 55.52884615384615
48 41.21995192307692 41.18589743589744 56.28004807692308 55.78926282051282
49 41.28004807692308 41.08974358974359 57.131410256410255 56.63060897435897
50 41.02764423076923 41.5224358974359 57.161458333333336 56.91105769230769
51 41.360176282051285 41.25801282051282 55.388621794871796 55.84935897435897
52 41.49639423076923 41.21394230769231 56.63060897435897 54.557291666666664
53 41.686698717948715 41.306089743589745 57.10136217948718 57.291666666666664
54 41.50841346153846 41.49038461538461 57.80248397435897 57.0713141025641
55 41.672676282051285 41.57652243589744 57.87259615384615 55.64903846153846
56 41.69070512820513 41.32011217948718 56.31009615384615 56.6005608974359
57 41.89102564102564 41.51241987179487 56.62059294871795 57.51201923076923
