epoch train_acc1 train_acc2 test_acc1 test_acc2
0 0 0 8.323317307692308 10.526842948717949
1 26.770833333333332 26.955128205128204 39.453125 41.716746794871796
2 33.68189102564103 34.33092948717949 43.30929487179487 44.29086538461539
3 36.560496794871796 37.16346153846154 48.13701923076923 50.75120192307692
4 37.87259615384615 39.00240384615385 49.43910256410256 52.6943108974359
5 39.11057692307692 40.59094551282051 50.93149038461539 53.806089743589745
6 39.899839743589745 41.40224358974359 52.61418269230769 53.4755608974359
7 40.905448717948715 41.94310897435897 54.89783653846154 56.17988782051282
8 41.252003205128204 42.209535256410255 54.85777243589744 57.05128205128205
9 41.86097756410256 43.17908653846154 56.25 56.40024038461539
10 42.67227564102564 43.76001602564103 56.08974358974359 56.83092948717949
11 43.024839743589745 43.62379807692308 56.78084935897436 57.341746794871796
12 43.37540064102564 44.142628205128204 57.09134615384615 58.673878205128204
13 44.12660256410256 44.71554487179487 56.85096153846154 60.03605769230769
14 44.19871794871795 44.97596153846154 58.21314102564103 59.83573717948718
15 44.43910256410256 45.02403846153846 58.673878205128204 59.92588141025641
16 44.61338141025641 45.53285256410256 58.03285256410256 60.30649038461539
17 44.997996794871796 45.48878205128205 58.99439102564103 59.14463141025641
18 45.17227564102564 45.96554487179487 60.436698717948715 59.40504807692308
19 45.37259615384615 46.08173076923077 60.51682692307692 59.99599358974359
20 42.68629807692308 42.80248397435897 53.125 53.13501602564103
21 42.990785256410255 42.97676282051282 56.350160256410255 55.78926282051282
22 43.0088141025641 43.53966346153846 54.3369391025641 55.19831730769231
23 43.54567307692308 43.54967948717949 55.76923076923077 56.85096153846154
24 43.97636217948718 44.00240384615385 57.80248397435897 56.46033653846154
25 44.08052884615385 44.48918269230769 56.40024038461539 59.094551282051285
26 44.18870192307692 44.29286858974359 58.18309294871795 58.64383012820513
27 44.611378205128204 44.74959935897436 58.703926282051285 59.01442307692308
28 44.39903846153846 44.94991987179487 59.10456730769231 59.58533653846154
29 44.9619391025641 44.87179487179487 59.3349358974359 59.03445512820513
30 44.95192307692308 44.98597756410256 56.139823717948715 59.61538461538461
31 44.93589743589744 45.16225961538461 57.8125 58.102964743589745
32 45.22035256410256 45.47876602564103 59.294871794871796 60.49679487179487
33 45.24439102564103 45.130208333333336 58.5536858974359 58.35336538461539
34 45.51883012820513 45.63100961538461 60.17628205128205 58.2431891025641
35 45.38461538461539 45.41866987179487 60.15625 59.00440705128205
36 45.63501602564103 45.783253205128204 60.5068108974359 61.86899038461539
37 45.76322115384615 45.651041666666664 60.76722756410256 58.17307692307692
38 45.935496794871796 45.83533653846154 59.05448717948718 59.35496794871795
39 45.803285256410255 46.02363782051282 59.13461538461539 61.39823717948718
40 45.95352564102564 45.79527243589744 60.18629807692308 58.57371794871795
41 46.03365384615385 46.223958333333336 59.36498397435897 60.13621794871795
42 45.80929487179487 46.17788461538461 59.485176282051285 59.32491987179487
43 46.53445512820513 46.017628205128204 61.48838141025641 60.77724358974359
44 46.2900641025641 45.87940705128205 60.79727564102564 60.1161858974359
45 46.26802884615385 46.70873397435897 59.455128205128204 61.50841346153846
46 46.432291666666664 46.11778846153846 60.24639423076923 59.62540064102564
47 46.27403846153846 46.17788461538461 61.71875 60.30649038461539
48 46.47836538461539 46.203926282051285 60.627003205128204 61.89903846153846
49 46.50240384615385 46.69871794871795 60.86738782051282 61.95913461538461
50 46.58253205128205 46.44030448717949 59.77564102564103 60.55689102564103
51 46.40224358974359 46.42227564102564 60.026041666666664 61.618589743589745
52 46.49839743589744 46.458333333333336 59.55528846153846 59.16466346153846
53 46.638621794871796 46.20192307692308 60.95753205128205 60.9775641025641
54 46.955128205128204 46.83293269230769 60.12620192307692 59.40504807692308
55 47.00320512820513 46.750801282051285 61.29807692307692 60.87740384615385
56 46.61658653846154 46.720753205128204 61.328125 61.13782051282051
57 46.91907051282051 46.99519230769231 60.35657051282051 60.94751602564103
58 47.29366987179487 46.94511217948718 61.49839743589744 61.68870192307692
59 47.375801282051285 46.83293269230769 59.78565705128205 61.54847756410256
60 47.28966346153846 46.8349358974359 62.15945512820513 62.30969551282051
61 47.28165064102564 47.141426282051285 59.52524038461539 61.86899038461539
62 47.23557692307692 47.185496794871796 60.30649038461539 61.979166666666664
63 47.33774038461539 47.17948717948718 59.85576923076923 60.076121794871796
64 47.03926282051282 47.00320512820513 61.6786858974359 60.99759615384615
65 47.27964743589744 47.447916666666664 59.55528846153846 60.37660256410256
66 47.317708333333336 46.94911858974359 62.07932692307692 60.546875
67 47.34975961538461 47.49599358974359 61.59855769230769 61.50841346153846
68 47.17347756410256 47.155448717948715 60.86738782051282 62.209535256410255
69 47.399839743589745 47.423878205128204 60.5068108974359 59.99599358974359
70 47.473958333333336 47.19350961538461 61.39823717948718 60.9375
71 47.35376602564103 47.09535256410256 63.13100961538461 61.71875
72 47.87059294871795 47.497996794871796 61.247996794871796 59.52524038461539
73 47.58213141025641 47.60616987179487 62.12940705128205 62.32972756410256
74 47.522035256410255 47.25360576923077 62.1494391025641 60.466746794871796
75 47.73036858974359 47.48798076923077 62.51001602564103 61.818910256410255
76 47.69030448717949 47.6943108974359 61.98918269230769 62.27964743589744
77 47.59014423076923 47.59615384615385 62.5400641025641 61.98918269230769
78 47.7724358974359 47.34375 59.78565705128205 61.31810897435897
79 47.74038461538461 47.58413461538461 61.47836538461539 63.782051282051285
80 47.51802884615385 47.50801282051282 60.026041666666664 61.73878205128205
81 47.732371794871796 47.92668269230769 60.95753205128205 62.37980769230769
82 47.67628205128205 47.502003205128204 62.35977564102564 61.73878205128205
83 47.97876602564103 47.79246794871795 61.15785256410256 62.209535256410255
84 47.58213141025641 47.73036858974359 62.1494391025641 60.24639423076923
