epoch train_acc1 train_acc2 test_acc1 test_acc2
0 0 0 0.9815705128205128 0.891426282051282
1 11.039663461538462 11.396233974358974 6.069711538461538 6.25
2 19.026442307692307 19.166666666666668 8.092948717948717 7.962740384615385
3 23.794070512820515 23.56169871794872 6.891025641025641 9.254807692307692
4 26.80488782051282 26.53044871794872 10.857371794871796 9.084535256410257
5 27.550080128205128 27.38982371794872 8.002804487179487 8.573717948717949
6 27.786458333333332 28.090945512820515 8.623798076923077 7.502003205128205
7 28.279246794871796 28.373397435897434 8.483573717948717 8.423477564102564
8 28.583733974358974 28.74198717948718 6.640625 7.281650641025641
9 29.200721153846153 29.22275641025641 6.7608173076923075 7.512019230769231
10 29.649439102564102 29.579326923076923 7.732371794871795 8.29326923076923
11 29.87580128205128 30.18830128205128 7.872596153846154 7.732371794871795
12 30.510817307692307 30.362580128205128 7.942708333333333 7.752403846153846
13 30.771233974358974 30.915464743589745 8.072916666666666 7.922676282051282
14 31.121794871794872 31.55048076923077 7.231570512820513 8.11298076923077
15 31.818910256410255 31.66065705128205 7.311698717948718 7.8225160256410255
16 31.901041666666668 32.263621794871796 7.762419871794871 7.842548076923077
17 32.35777243589744 32.72035256410256 7.982772435897436 7.922676282051282
18 32.71834935897436 33.000801282051285 8.11298076923077 7.632211538461538
19 33.46153846153846 33.40945512820513 8.493589743589743 7.862580128205129
20 33.56370192307692 34.030448717948715 8.263221153846153 8.483573717948717
21 33.92227564102564 34.20072115384615 8.43349358974359 7.952724358974359
22 34.421073717948715 34.665464743589745 9.024439102564102 8.193108974358974
23 35.07211538461539 34.83774038461539 8.50360576923077 7.982772435897436
24 34.88581730769231 35.34254807692308 8.73397435897436 8.663862179487179
25 35.39863782051282 35.61899038461539 8.82411858974359 8.173076923076923
26 35.57091346153846 36.16185897435897 8.643830128205128 8.573717948717949
27 36.1318108974359 36.23597756410256 9.154647435897436 8.82411858974359
28 36.41626602564103 36.41025641025641 8.523637820512821 8.633814102564102
29 36.94511217948718 36.901041666666664 9.004407051282051 8.353365384615385
30 36.70272435897436 37.05528846153846 9.314903846153847 8.513621794871796
31 37.28565705128205 37.56209935897436 9.364983974358974 7.992788461538462
32 37.4619391025641 37.630208333333336 9.364983974358974 8.603766025641026
33 37.69831730769231 37.96274038461539 8.553685897435898 8.353365384615385
34 37.88060897435897 37.99879807692308 9.084535256410257 8.443509615384615
35 38.07692307692308 38.16907051282051 9.665464743589743 8.834134615384615
36 38.65785256410256 38.50560897435897 9.845753205128204 8.713942307692308
