epoch train_acc1 train_acc2 test_acc1 test_acc2
0 0 0 8.323317307692308 10.526842948717949
1 23.57371794871795 23.956330128205128 37.44991987179487 39.60336538461539
2 29.45713141025641 29.693509615384617 40.96554487179487 43.34935897435897
3 31.824919871794872 31.987179487179485 44.99198717948718 45.15224358974359
4 33.19711538461539 33.19911858974359 47.45592948717949 46.82491987179487
5 34.33894230769231 34.03445512820513 47.97676282051282 49.328926282051285
6 35.61298076923077 35.124198717948715 47.6963141025641 49.328926282051285
7 36.26402243589744 35.9775641025641 51.6025641025641 51.22195512820513
8 36.44230769230769 36.70072115384615 49.77964743589744 51.23197115384615
9 37.42588141025641 37.19751602564103 51.02163461538461 52.50400641025641
10 37.76842948717949 37.712339743589745 51.36217948717949 51.12179487179487
11 38.147035256410255 37.95072115384615 52.79447115384615 52.17347756410256
12 38.50961538461539 38.60376602564103 52.28365384615385 52.75440705128205
13 39.02844551282051 38.65785256410256 52.19350961538461 52.864583333333336
14 39.00040064102564 39.14663461538461 53.75600961538461 51.50240384615385
15 39.631410256410255 39.59334935897436 53.625801282051285 54.407051282051285
16 39.4130608974359 39.641426282051285 52.51402243589744 54.166666666666664
17 39.82772435897436 39.899839743589745 54.83774038461539 53.806089743589745
18 39.967948717948715 40.364583333333336 53.26522435897436 50.520833333333336
19 40.31850961538461 40.568910256410255 55.208333333333336 53.405448717948715
20 37.58814102564103 37.69230769230769 53.81610576923077 51.75280448717949
21 38.01883012820513 38.09495192307692 54.59735576923077 53.68589743589744
22 38.50160256410256 38.068910256410255 54.53725961538461 51.272035256410255
23 38.45352564102564 38.673878205128204 50.64102564102564 54.04647435897436
24 38.625801282051285 38.547676282051285 54.6474358974359 54.98798076923077
25 38.97035256410256 39.28485576923077 53.21514423076923 53.205128205128204
26 38.880208333333336 39.2588141025641 54.65745192307692 54.32692307692308
27 39.30889423076923 39.328926282051285 56.22996794871795 55.158253205128204
28 39.62540064102564 39.69350961538461 55.53886217948718 53.87620192307692
29 39.29286858974359 39.48918269230769 55.548878205128204 54.65745192307692
30 39.66346153846154 39.71554487179487 54.587339743589745 54.50721153846154
31 39.83173076923077 39.63341346153846 53.36538461538461 53.14503205128205
32 39.9599358974359 39.62139423076923 55.92948717948718 54.09655448717949
33 40.130208333333336 39.93189102564103 55.338541666666664 53.8661858974359
34 39.841746794871796 40.05008012820513 51.88301282051282 54.15665064102564
35 40.45472756410256 39.93189102564103 57.3818108974359 56.07972756410256
36 40.35456730769231 39.99399038461539 57.311698717948715 54.48717948717949
37 40.32652243589744 40.490785256410255 55.24839743589744 53.806089743589745
38 40.2724358974359 40.12620192307692 56.22996794871795 54.557291666666664
39 40.43870192307692 40.43269230769231 53.125 54.11658653846154
40 40.33052884615385 40.500801282051285 57.502003205128204 54.817708333333336
41 40.68309294871795 40.494791666666664 56.07972756410256 54.88782051282051
42 40.55889423076923 40.61899038461539 56.139823717948715 55.73918269230769
43 40.87940705128205 40.7431891025641 56.30008012820513 55.79927884615385
44 40.73717948717949 40.45072115384615 52.36378205128205 53.31530448717949
45 40.989583333333336 40.76522435897436 56.27003205128205 53.52564102564103
46 40.94951923076923 41.15785256410256 56.28004807692308 54.13661858974359
47 41.00961538461539 40.84334935897436 56.6005608974359 55.0380608974359
48 41.25600961538461 41.03165064102564 55.969551282051285 55.68910256410256
49 41.404246794871796 41.02564102564103 51.86298076923077 56.23998397435897
50 41.22195512820513 41.330128205128204 55.208333333333336 55.34855769230769
51 41.42227564102564 41.296073717948715 54.997996794871796 53.49559294871795
52 41.061698717948715 41.28004807692308 57.37179487179487 55.01802884615385
53 41.560496794871796 41.115785256410255 57.28165064102564 55.64903846153846
54 41.59054487179487 41.22996794871795 55.55889423076923 54.65745192307692
55 41.47836538461539 41.12980769230769 56.80088141025641 53.28525641025641
56 41.81690705128205 41.43629807692308 56.71073717948718 54.65745192307692
57 41.47035256410256 41.484375 56.81089743589744 56.19991987179487
58 41.60657051282051 41.41225961538461 55.46875 55.83934294871795
59 41.47435897435897 41.63261217948718 56.76081730769231 54.13661858974359
60 41.66866987179487 41.506410256410255 56.96113782051282 56.04967948717949
61 41.70272435897436 41.171875 58.56370192307692 54.91786858974359
62 41.74278846153846 41.68469551282051 55.70913461538461 54.377003205128204
63 41.83092948717949 41.65264423076923 56.58052884615385 54.54727564102564
64 41.62259615384615 41.536458333333336 57.12139423076923 55.99959935897436
65 41.88501602564103 41.58253205128205 57.51201923076923 56.330128205128204
66 42.09134615384615 41.86698717948718 55.65905448717949 54.87780448717949
67 41.72275641025641 41.408253205128204 55.39863782051282 55.90945512820513
68 42.01322115384615 41.6806891025641 58.86418269230769 56.40024038461539
69 41.86298076923077 41.458333333333336 57.40184294871795 54.91786858974359
70 42.45192307692308 41.6806891025641 58.19310897435897 56.37019230769231
71 41.91706730769231 41.921073717948715 54.607371794871796 55.41866987179487
72 42.135416666666664 41.70673076923077 57.141426282051285 55.0380608974359
73 42.18349358974359 42.135416666666664 57.291666666666664 56.97115384615385
74 42.063301282051285 41.875 56.83092948717949 54.56730769230769
75 42.05929487179487 42.08934294871795 55.90945512820513 56.81089743589744
76 42.01121794871795 42.0713141025641 58.95432692307692 56.41025641025641
77 42.59214743589744 42.25961538461539 56.73076923076923 55.82932692307692
78 42.22155448717949 41.72275641025641 56.19991987179487 57.17147435897436
79 42.33173076923077 41.796875 58.19310897435897 56.89102564102564
80 42.26963141025641 41.8349358974359 58.02283653846154 55.92948717948718
81 42.243589743589745 41.85697115384615 57.75240384615385 55.568910256410255
82 42.48798076923077 42.17347756410256 56.951121794871796 57.35176282051282
83 42.35576923076923 41.94711538461539 56.951121794871796 55.1181891025641
84 42.57011217948718 42.16346153846154 56.9911858974359 56.81089743589744
85 42.40985576923077 42.21153846153846 58.95432692307692 56.58052884615385
86 42.74639423076923 42.55008012820513 56.921073717948715 56.05969551282051
87 42.45793269230769 42.24759615384615 58.45352564102564 56.41025641025641
88 42.88060897435897 42.75040064102564 58.13301282051282 55.80929487179487
89 42.49599358974359 42.29366987179487 57.0713141025641 55.779246794871796
90 43.21915064102564 42.497996794871796 58.78405448717949 57.58213141025641
91 42.82051282051282 42.62620192307692 57.86258012820513 56.03966346153846
92 42.96875 42.59415064102564 56.720753205128204 55.8994391025641
93 42.83653846153846 42.52403846153846 58.50360576923077 55.21834935897436
94 42.97475961538461 42.766426282051285 59.88581730769231 56.23998397435897
95 43.21714743589744 42.79847756410256 57.95272435897436 55.939503205128204
96 43.36538461538461 42.89863782051282 59.49519230769231 56.73076923076923
97 43.203125 43.04286858974359 58.493589743589745 56.97115384615385
98 43.20913461538461 43.157051282051285 57.682291666666664 57.10136217948718
99 43.39342948717949 43.283253205128204 59.99599358974359 57.19150641025641
100 43.517628205128204 43.11698717948718 58.21314102564103 58.03285256410256
101 43.56370192307692 43.201121794871796 58.13301282051282 58.14302884615385
102 43.60777243589744 43.50961538461539 59.53525641025641 57.06129807692308
103 43.53365384615385 43.303285256410255 58.14302884615385 58.75400641025641
104 43.673878205128204 43.19511217948718 59.82572115384615 56.540464743589745
105 43.94030448717949 43.36538461538461 59.13461538461539 57.0713141025641
106 43.796073717948715 43.38341346153846 58.703926282051285 57.80248397435897
107 43.92227564102564 43.567708333333336 59.38501602564103 58.333333333333336
108 43.78004807692308 43.772035256410255 58.22315705128205 55.91947115384615
109 43.98036858974359 43.41947115384615 59.485176282051285 56.70072115384615
110 43.83814102564103 43.59975961538461 57.502003205128204 57.05128205128205
111 43.85216346153846 44.10657051282051 58.96434294871795 57.74238782051282
112 43.96834935897436 43.85616987179487 59.505208333333336 57.98277243589744
113 44.07652243589744 43.806089743589745 60.12620192307692 56.57051282051282
114 44.108573717948715 44.11658653846154 59.845753205128204 57.93269230769231
115 44.25280448717949 43.90024038461539 60.09615384615385 58.27323717948718
116 44.40504807692308 44.00440705128205 58.96434294871795 56.540464743589745
117 44.62540064102564 43.93429487179487 58.84415064102564 57.04126602564103
118 44.3369391025641 44.485176282051285 58.77403846153846 57.08133012820513
119 44.499198717948715 44.094551282051285 58.82411858974359 57.62219551282051
120 44.51923076923077 44.18469551282051 59.17467948717949 57.74238782051282
121 44.71754807692308 44.33894230769231 59.10456730769231 57.43189102564103
122 44.57932692307692 44.53725961538461 59.23477564102564 57.99278846153846
123 44.733573717948715 44.34695512820513 58.66386217948718 57.36177884615385
124 44.895833333333336 44.40304487179487 59.36498397435897 58.23317307692308
125 44.60536858974359 44.28685897435897 59.69551282051282 56.89102564102564
126 45.09415064102564 44.739583333333336 58.68389423076923 56.85096153846154
127 44.733573717948715 44.5713141025641 59.38501602564103 58.1630608974359
128 45.28445512820513 44.377003205128204 58.34334935897436 57.39182692307692
129 44.889823717948715 44.635416666666664 60.15625 58.82411858974359
130 44.9599358974359 44.69751602564103 60.22636217948718 55.959535256410255
131 45.13621794871795 44.79366987179487 58.76402243589744 56.91105769230769
132 45.03004807692308 44.77163461538461 59.00440705128205 57.99278846153846
133 45.20032051282051 44.71754807692308 59.865785256410255 58.13301282051282
134 45.21634615384615 44.98397435897436 59.85576923076923 57.321714743589745
135 45.37860576923077 45.06209935897436 59.895833333333336 56.85096153846154
136 45.234375 45.22435897435897 59.64543269230769 57.87259615384615
137 45.21834935897436 44.98197115384615 58.6338141025641 58.22315705128205
138 45.47876602564103 44.91185897435897 58.91426282051282 56.360176282051285
139 45.54086538461539 45.21033653846154 59.264823717948715 59.475160256410255
140 45.45873397435897 45.15224358974359 60.286458333333336 58.26322115384615
141 45.53485576923077 45.45472756410256 58.14302884615385 58.58373397435897
142 45.70913461538461 45.02804487179487 59.75560897435897 59.73557692307692
143 45.64503205128205 45.27844551282051 58.723958333333336 59.44511217948718
144 46.00160256410256 45.15224358974359 59.13461538461539 59.13461538461539
145 45.62900641025641 45.59695512820513 59.01442307692308 58.25320512820513
146 45.71714743589744 45.30248397435897 59.31490384615385 58.91426282051282
147 46.03165064102564 45.52684294871795 60.56690705128205 58.41346153846154
148 45.833333333333336 45.67508012820513 58.83413461538461 58.84415064102564
149 45.96554487179487 45.578926282051285 60.20633012820513 58.40344551282051
150 46.38621794871795 45.55488782051282 60.42668269230769 59.665464743589745
151 46.193910256410255 45.64903846153846 58.44350961538461 58.9443108974359
152 46.25801282051282 45.80128205128205 58.79407051282051 58.58373397435897
153 45.97155448717949 45.859375 59.58533653846154 58.40344551282051
154 46.15584935897436 45.84134615384615 60.236378205128204 58.23317307692308
155 46.57051282051282 45.857371794871796 60.00600961538461 58.313301282051285
156 46.40024038461539 45.8974358974359 59.96594551282051 59.43509615384615
157 46.34415064102564 46.00961538461539 60.436698717948715 59.49519230769231
158 46.37219551282051 45.96554487179487 59.455128205128204 59.03445512820513
159 46.63661858974359 45.97155448717949 58.86418269230769 59.31490384615385
160 46.58253205128205 46.18189102564103 60.446714743589745 57.90264423076923
161 46.54647435897436 46.14383012820513 60.31650641025641 58.1630608974359
162 47.01722756410256 46.21394230769231 59.03445512820513 58.2431891025641
163 47.01121794871795 45.94951923076923 60.14623397435897 59.485176282051285
164 46.62059294871795 46.27403846153846 59.73557692307692 58.483573717948715
165 46.7568108974359 46.29807692307692 60.76722756410256 58.5536858974359
166 46.98116987179487 46.37219551282051 61.07772435897436 58.283253205128204
167 46.82692307692308 46.03565705128205 60.15625 58.513621794871796
168 46.96314102564103 46.44030448717949 60.29647435897436 58.58373397435897
169 47.15344551282051 46.67668269230769 61.10777243589744 59.12459935897436
170 47.02724358974359 46.55448717948718 59.88581730769231 58.283253205128204
171 47.2255608974359 46.638621794871796 60.807291666666664 57.95272435897436
172 46.97716346153846 46.66466346153846 59.54527243589744 58.313301282051285
173 47.10536858974359 46.81490384615385 61.16786858974359 58.95432692307692
174 46.9150641025641 46.70272435897436 59.88581730769231 58.9443108974359
175 47.44190705128205 46.70472756410256 59.83573717948718 58.984375
176 47.36378205128205 46.828926282051285 60.94751602564103 59.244791666666664
177 47.29366987179487 47.02724358974359 60.55689102564103 59.244791666666664
178 47.233573717948715 46.91907051282051 60.79727564102564 58.97435897435897
179 47.6181891025641 47.17147435897436 60.08613782051282 59.00440705128205
180 47.624198717948715 47.1494391025641 59.73557692307692 58.884214743589745
181 47.58413461538461 47.23758012820513 60.8974358974359 58.99439102564103
182 47.58814102564103 47.34375 60.466746794871796 58.693910256410255
183 47.447916666666664 47.04727564102564 61.56850961538461 58.79407051282051
184 47.61418269230769 47.00721153846154 60.827323717948715 59.35496794871795
185 47.80048076923077 47.11338141025641 60.66706730769231 59.084535256410255
186 47.780448717948715 47.185496794871796 61.047676282051285 59.16466346153846
187 47.70432692307692 47.20753205128205 60.60697115384615 58.66386217948718
188 47.443910256410255 47.38782051282051 61.09775641025641 59.25480769230769
189 47.66626602564103 47.34375 60.8974358974359 59.665464743589745
190 47.63822115384615 47.16947115384615 60.74719551282051 59.51522435897436
191 47.67227564102564 47.40184294871795 60.84735576923077 59.505208333333336
192 48.06290064102564 47.64222756410256 61.13782051282051 59.19471153846154
193 47.98878205128205 47.399839743589745 60.96754807692308 59.22475961538461
194 48.02283653846154 47.01923076923077 60.69711538461539 59.54527243589744
195 48.046875 47.838541666666664 60.5869391025641 59.22475961538461
196 48.02884615384615 47.47195512820513 60.75721153846154 59.54527243589744
197 48.03886217948718 47.68629807692308 60.75721153846154 59.32491987179487
198 47.95272435897436 47.51402243589744 60.86738782051282 59.53525641025641
199 47.86258012820513 47.4599358974359 60.807291666666664 59.59535256410256
